YoutubeID,Start_timestamp,End_timestamp,Caption,Aesthetic_Score
B14OxfrJF7g,00:02:16.333,00:02:44.958,The video clip shows a woman in a green bikini standing in front of a table with a juicer on it. She is holding a glass of juice and posing for the camera.,8.390625
oYZYbTEKedY,00:04:19.526,00:04:23.063,"The video clip shows a man standing in a kitchen, holding a bowl and talking to the camera. He is wearing a chef's hat and appears to be preparing food.",8.390625
X3oA2QF-5Zg,00:06:00.600,00:06:02.520,The video clip shows a cartoon character wearing a red outfit and holding a basket of fruits. The character appears to be walking down a street.,8.390625
qBuu71fdKkg,00:01:42.583,00:01:43.500,The video clip shows a group of men dressed in suits singing and dancing in a room decorated for Christmas. They seem to be having a good time and enjoying the festive atmosphere.,8.390625
lkS_GsKNofo,00:00:54.840,00:00:55.480,The video clip shows a man wearing a colorful outfit and dancing on a boat in the harbor. He is wearing a hat and sunglasses and appears to be having a good time.,8.3828125
NwfHvfu1gRI,00:04:15.856,00:04:16.857,The video clip shows a man wearing a plaid shirt and dancing in front of a red car. He seems to be enjoying the music playing in the background.,8.3828125
8YObUU3Yguc,00:03:44.691,00:03:50.163,The video clip shows a black and white illustration of an angel standing in a doorway. The angel is accompanied by a group of people who seem to be in a hurry. The illustration appears to be from an old book.,8.3828125
0OMe_L9jzO0,00:00:16.720,00:00:20.760,The video clip shows a group of men dressed in military uniforms performing a dance routine on a tennis court. They seem to be having fun and enjoying themselves.,8.3828125
vzc0WtdcpN0,00:07:00.086,00:07:07.827,The video clip shows a group of women dressed in old-fashioned clothing standing in front of a house. They are all wearing hats and appear to be enjoying each other's company.,8.3828125
p7Z66RYTjTk,00:03:54.968,00:04:10.650,The video clip shows a woman dressed in a blue kimono sitting in a temple. She appears to be meditating and is surrounded by various Buddhist statues.,8.3828125
AWFaj4IQ4ro,00:01:03.797,00:01:07.768,The video clip shows a man running on the beach while wearing headphones. He is wearing a white shirt and appears to be enjoying his workout.,8.3828125
Dmk8d4D4fes,00:03:41.054,00:03:51.998,The video clip shows a cute cartoon character wearing a blue dress and holding a lollipop. The character is smiling and appears to be happy.,8.3828125
ZCWfNqbNiZo,00:02:55.080,00:02:55.880,The video clip shows a group of people dressed in green performing a dance routine in a warehouse. They are wearing matching green outfits and seem to be having a lot of fun while dancing together.,8.3828125
83o6tOY7a7w,00:00:05.120,00:00:06.800,"The video clip shows a beautifully decorated carousel with a horse-drawn carriage. The carousel is adorned with lights and decorations, creating a festive atmosphere.",8.3828125
b1_EhqzRg98,00:00:51.320,00:00:55.040,The video clip shows a group of people dancing in a train station. They appear to be enjoying themselves and having a good time. It seems to be a lively and energetic atmosphere.,8.3828125
YpIXS_gUIlY,00:01:05.832,00:01:09.236,The video clip shows a woman wearing a hat and standing in front of a table. There are also mannequin heads and hats displayed on the table. The woman seems to be showcasing the hats.,8.3828125
BhVCGfyY_WA,00:00:28.767,00:00:32.967,The video clip shows a cartoon character with a beard standing in front of a door. The character seems to be giving a thumbs up gesture.,8.3828125
w49ZmC_X1JA,00:02:29.320,00:02:29.960,The video clip shows a man standing on top of a pink car. He is wearing a helmet and appears to be preparing for a race.,8.3828125
nZZA4DJhY5g,00:07:17.738,00:07:20.908,The video clip shows a cartoon character running on a track. The character is wearing a hat and appears to be enjoying the activity.,8.3828125
F57P9C4SAW4,00:02:46.833,00:02:48.835,The video clip shows a man dressed in a colorful outfit standing in front of a table filled with candy. He is wearing sunglasses and appears to be posing for the camera.,8.3828125
Pm6lYCa-7aA,00:00:59.958,00:01:04.458,The video clip shows a group of people walking across a bridge. They are dressed in suits and appear to be dancing as they walk. It appears to be a fun and lively atmosphere.,8.3828125
JnQ-R7J8AOU,00:00:00.000,00:00:12.579,The video clip shows a woman standing in a kitchen and holding a bowl of lemon juice. She is wearing an apron and appears to be preparing the lemon juice for a recipe.,8.3828125
aeLEXxVTIEQ,00:00:45.800,00:00:48.240,The video clip shows a group of cartoon characters dancing together in a room. They are wearing colorful costumes and seem to be having a lot of fun.,8.3828125
dOlYVS8PSO8,00:04:40.400,00:04:45.367,The video clip depicts a group of people working together in an orchard. They appear to be farmers who are tending to the trees and harvesting the fruits. It seems to be a peaceful and productive scene.,8.3828125
T9ICwbGTIJg,00:02:43.200,00:02:43.767,The video clip shows a cartoon character singing into a microphone. It appears to be a musical performance.,8.3828125
NqDO6Ih4TYs,00:07:07.840,00:07:11.600,"The video clip shows a person pouring a drink into a glass. The drink appears to be a refreshing beverage, possibly a cocktail, and it is served in a glass.",8.3828125
KyhPJwWTtnI,00:02:36.400,00:02:38.720,The video clip shows a group of people dancing in a nightclub. They are having a good time and enjoying themselves. The atmosphere in the club is lively and energetic.,8.3828125
LxoSCksu0Pk,00:09:51.680,00:09:55.200,The video clip shows a man wearing a lab coat and standing in a kitchen. He is holding a knife and appears to be preparing food.,8.3828125
JdvLkQIhSec,00:01:48.000,00:01:52.960,The video clip shows a cartoon character dressed in a skeleton costume standing in front of a house. The character is wearing a red shirt and appears to be dancing.,8.3828125
XXoczBQXyMc,00:08:55.400,00:09:24.000,The video clip shows a man sitting on a chair next to a river. He is dressed in a red shirt and appears to be preparing for a fishing trip.,8.3828125
JHhrPeaAir8,00:02:22.392,00:02:29.733,"The video clip shows a group of people dressed in white singing and dancing together. They appear to be a choir, and they are performing on a stage. The stage is decorated with lights, and there is a large crowd of people watching the performance.",8.3828125
oyPq7sh4-TE,00:00:20.583,00:00:21.875,The video clip shows a man wearing a red jacket and dancing in a room filled with people. He is accompanied by a group of people who are also dancing. It appears to be a lively and energetic performance.,8.3828125
LHfF1EIl_4I,00:07:53.480,00:08:36.800,The video clip shows a man standing in a kitchen and making sandwiches. He is wearing a red shirt and appears to be enjoying the process of making the sandwiches.,8.3828125
L_jWHffIx5E,00:02:16.503,00:02:17.104,The video clip shows a man wearing a red suit and a white helmet performing a stunt on a skateboard. He can be seen jumping and spinning in the air while riding the skateboard.,8.3828125
Iq6OpMxqilE,00:08:39.833,00:08:41.933,The video clip shows a woman wearing a cap and a colorful tie-dye shirt who is singing and dancing. She is surrounded by a bright light and appears to be having a good time.,8.3828125
ioCb_LJHjPs,00:13:23.803,00:13:28.182,"The video clip shows a display of colorful macarons arranged in rows on a tray. The macarons come in various colors and designs, making them visually appealing.",8.3828125
2Q8L_2Bdvlk,00:00:30.040,00:00:38.160,The video clip shows a man dressed in a green suit standing on a stage. He is wearing a green suit and a bow tie. The stage is decorated with red flowers and there is a red curtain in the background. The man seems to be performing a dance on the stage.,8.3828125
gxuE88pfIUA,00:01:03.871,00:01:06.090,"The video clip shows a beautifully decorated and colorful cake being sliced. The cake is adorned with intricate designs and patterns, making it a visually appealing dessert.",8.3828125
QZ1Uu2MRXTY,00:01:15.909,00:01:21.415,The video clip shows a man wearing an orange shirt and sunglasses dancing in front of a lake. He is also wearing a baseball cap and appears to be having a good time.,8.3828125
q_Urg6WAMWQ,00:01:02.829,00:01:03.330,The video clip shows a mascot dressed in a green and white costume dancing in a room. The mascot is wearing a tie and appears to be having fun while dancing.,8.3828125
dCQV5nlMW2Q,00:00:28.750,00:00:35.083,The video clip shows a man wearing a red suit standing in front of a car that is covered in smoke. The man appears to be performing some sort of stunt or demonstration.,8.3828125
cY-SgWr4Wgk,00:06:58.084,00:08:02.899,The video clip shows a group of people dressed in chef outfits preparing food in a kitchen. They are making a smoothie using a blender and a juicer. It appears that they are working together to create a delicious meal.,8.3828125
dPHgfO-siOg,00:00:30.200,00:00:32.080,The video clip shows a group of people dancing on a wooden floor. They appear to be having a good time as they move their bodies to the rhythm of the music. The dancers are dressed in colorful outfits and seem to be enjoying themselves.,8.3828125
bTYK_vhpJ4I,00:02:24.077,00:02:26.780,The video clip shows a cartoon character wearing a swimsuit and walking on the beach. The character appears to be an orange and is walking towards the palm trees.,8.3828125
Wygf0LaKtrQ,00:02:15.560,00:02:16.160,The video clip shows a group of people dancing in a car. They are all wearing hats and appear to be having a good time. It seems to be a fun and lively atmosphere.,8.3828125
K1mjJP6EFQg,00:01:33.293,00:01:35.028,The video clip shows a woman dressed in a colorful costume and wearing a headdress. She is holding a clock and appears to be in a playful mood.,8.3828125
