YoutubeID,Start_timestamp,End_timestamp,Caption,Aesthetic_Score,caption_interaction
0JQk8iOfULc,00:03:52.467,00:03:58.800,The video clip shows a woman in a pink shirt standing in a corn field. She is holding a piece of corn and giving a thumbs up to the camera. It seems like she is enjoying her time in the corn field.,7.97265625,No
60Djii_t9nU,00:02:17.320,00:02:19.280,The video clip shows an animated elephant standing next to a Christmas tree made of fruit. The elephant seems to be admiring the fruit decorations on the tree.,7.97265625,No
DhE1m65hfyQ,00:02:49.500,00:02:50.133,"The video clip shows a collection of helmets on display at an exhibition. The helmets are of different shapes, sizes, and colors, and they are placed on a table. There are various types of helmets on display, including motorcycle helmets and Star Wars helmets.",7.97265625,No
V8GMU8TJAhs,00:08:55.733,00:08:58.767,"The video clip shows a cartoon-like room filled with various objects and characters. The room appears to be a kitchen, and there are several items such as a microwave, a refrigerator, and a stove. The characters in the video are also cartoon-like and seem to be interacting with each other.",7.97265625,No
IVUNZJ8h4yo,00:01:23.900,00:01:26.933,The video clip shows a young girl dressed in a police costume playing with a toy car. She is wearing a hat and holding a pair of boxing gloves. It appears to be a fun and playful scene.,7.97265625,No
V3K9Aj21ghg,00:05:35.760,00:05:36.760,The video clip shows a group of people dancing together on a beach. They are all wearing swimsuits and appear to be having a good time.,7.97265625,Yes
bTXJQ5ql5Fw,00:03:36.299,00:03:36.925,The video clip shows a group of people dancing in a nightclub. They are having a good time and enjoying themselves. The atmosphere in the club is lively and energetic.,7.97265625,Yes
p_M1UoraeFw,00:01:57.117,00:01:58.076,The video clip shows a group of people dancing together in a nightclub. They are having a good time and seem to be enjoying themselves. The atmosphere is lively and energetic.,7.97265625,Yes
MIOk8WF6Mwc,00:00:01.840,00:00:03.040,The video clip shows an elderly woman watering flowers in a garden. She is wearing a red shirt and appears to be enjoying her time in the garden.,7.97265625,No
SmpF98ENhMw,00:02:57.920,00:02:59.760,The video clip shows a cartoon character dressed up in a skeleton costume and standing in front of a pumpkin. The character is wearing a hat and appears to be smiling.,7.97265625,No
TmlgOB3mP68,00:00:41.375,00:00:42.501,The video clip shows a man sitting in a chair and playing a guitar. He is wearing a hat and appears to be enjoying himself while playing the instrument.,7.97265625,No
ZwVMCw1XK1Y,00:05:04.437,00:05:06.940,The video clip shows a woman wearing a yellow hat and standing in front of a bakery. She appears to be smiling and wearing an apron.,7.97265625,No
j5bFrMNOvNc,00:19:16.533,00:19:56.000,The video clip shows a man wearing an apron and standing in a kitchen. He is holding a knife in his hand and appears to be preparing food.,7.97265625,No
9pbOFKZfEtA,00:10:11.319,00:10:13.988,"The video clip shows a group of musicians performing in a bar. They are playing instruments such as the trumpet, trombone, and saxophone. It appears to be a lively and energetic performance.",7.97265625,Yes
I8l3TZQyre0,00:05:23.800,00:05:26.567,The video clip shows a young girl playing with toys in a playroom. She is wearing a hat and appears to be having a lot of fun.,7.97265625,No
ZczERBEDnQw,00:00:55.633,00:01:03.400,The video clip shows a man singing and playing the guitar in a recording studio. He is wearing a hat and appears to be enjoying his time in the studio.,7.97265625,No
bcd9Lio9SaA,00:01:35.560,00:01:38.600,The video clip shows a cartoon character named Winnie the Pooh holding a cake with candles on it. It appears to be a birthday cake.,7.97265625,No
VxXtDBVxYlg,00:09:41.840,00:10:04.720,The video clip shows a man standing in a church and speaking to the camera. He is wearing a blue shirt and has a beard. The setting appears to be a place of worship.,7.97265625,No
iG_-m-mBn-g,00:03:00.347,00:03:01.581,The video clip shows a group of people dressed in yellow dancing together in a line. They appear to be having a good time and enjoying each other's company.,7.97265625,Yes
2HGzGDCMy3o,00:00:51.840,00:00:53.920,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying each other's company. It seems like they are celebrating a special occasion.,7.97265625,Yes
jZhQOvvV45w,00:02:13.967,00:02:14.635,The video clip shows a group of men dressed in vintage clothing standing in a field. They are wearing hats and appear to be posing for a photo. The setting seems to be in a rural area.,7.97265625,No
s_JvGDQLrKo,00:10:06.967,00:10:12.067,The video clip shows a group of people dressed in matching shirts and posing in front of a green screen. They appear to be having fun and enjoying each other's company.,7.97265625,No
MFUQCecMcUM,00:00:20.080,00:00:21.880,The video clip shows a woman playing with an inflatable raft on the beach. She appears to be having fun and enjoying herself.,7.97265625,No
R4rKvWA6w20,00:00:54.917,00:00:55.833,The video clip shows a group of people playing frisbee in a park. They are laughing and having fun while playing the game.,7.97265625,Yes
8LX7BVLl5wg,00:04:54.760,00:04:58.000,The video clip shows a group of people riding motorcycles in a parade. They seem to be having fun and enjoying themselves. The parade seems to be a celebration of some sort.,7.97265625,Yes
SsCrUb-QQ94,00:10:40.033,00:10:41.867,The video clip shows a group of children dressed up in costumes and playing with each other. They are having a lot of fun and seem to be enjoying their time together.,7.97265625,Yes
q07dm6lPs2k,00:01:56.600,00:01:57.200,The video clip shows a cartoon character standing in front of a group of skeletons. The character is wearing a purple shirt and is surrounded by the skeletons.,7.97265625,No
L3zOYCCQVDo,00:01:03.463,00:01:04.164,The video clip shows a group of young girls dressed in pink and purple outfits performing a dance routine in front of a pink car. They seem to be having a lot of fun and enjoying themselves.,7.97265625,Yes
rJvPRqJfzyQ,00:14:39.720,00:14:41.960,The video clip shows a man wearing a football jersey walking on a field. He appears to be a coach or a player in the game. The field is surrounded by a crowd of people who are cheering for the game.,7.97265625,No
LTNMi_HiF5c,00:02:27.614,00:02:45.399,The video clip shows a man playing the drums while sitting on a chair in a room. He is wearing a blue shirt and appears to be having fun while playing the drums.,7.97265625,No
cdIYHnuzsLo,00:04:03.160,00:04:33.520,The video clip shows a painting of Jesus and his disciples walking on a hillside. It appears to be a religious scene depicting a moment from the Bible.,7.97265625,No
fZMRc-UyPm0,00:01:38.265,00:01:39.558,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying themselves. The dancers are dressed in various outfits and appear to be having a lot of fun.,7.97265625,Yes
m0y9rSMG_s0,00:04:21.367,00:04:28.600,"The video clip shows a beautifully decorated Christmas carousel. The carousel is adorned with colorful lights and decorations, and it appears to be in a festive mood. The carousel is surrounded by people who seem to be enjoying the ride.",7.97265625,No
ch2k_XPw_DM,00:03:21.333,00:03:24.833,The video clip shows a man playing the guitar while singing. He is wearing a hat and has a microphone in front of him. It appears to be a live performance.,7.97265625,No
MxydNWBdGkI,00:04:41.000,00:04:59.733,"The video clip shows a cartoon depicting a group of people standing on the beach. There is a large cloud of smoke in the background, and the people seem to be waiting for something. It appears to be a religious or spiritual event.",7.96875,No
pYU5poPLZKI,00:10:41.867,00:16:19.233,The video clip shows a group of anime characters in a classroom setting. The girls are dressed in cute outfits and appear to be having fun.,7.96875,No
lnUjuHGlZlM,00:07:04.388,00:07:14.184,The video clip shows a cake that has been decorated to look like a carrot. The cake is placed on a table and appears to be a birthday cake.,7.96875,No
m43-or-OIys,00:03:22.233,00:03:34.433,The video clip shows a screenshot of an anime character. The character is wearing a white dress and appears to be standing in front of a building.,7.96875,No
lfIJZk2EshI,00:02:49.069,00:02:51.905,The video clip shows a group of musicians performing on a stage. They are dressed in suits and are playing instruments such as a saxophone and a trumpet. The performance seems to be quite energetic and lively.,7.96875,Yes
5Fg9oZk-5uA,00:05:24.791,00:05:27.093,"The video clip shows a man wearing a mask and standing in front of a group of vehicles. It appears to be a parking lot, and the man is posing for the camera.",7.96875,No
WAKPo9s-zfg,00:01:02.479,00:01:03.689,The video clip shows a man wearing a red jacket and sunglasses standing on a street at night. He is wearing a cap and appears to be dancing.,7.96875,No
RPednHYK9BI,00:07:12.933,00:07:15.400,The video clip shows a cake being decorated with oranges. The person in the video is using a knife to cut the oranges and then placing them on top of the cake. It appears that the cake is being decorated for a special occasion.,7.96875,No
DidfR70WxwQ,00:11:46.200,00:11:49.520,"The video clip shows a woman selling fresh fruits and vegetables at a farmer's market. She is standing behind a table filled with various types of fruits and vegetables, including apples, carrots, and cabbage. The setting appears to be outdoors in a garden.",7.96875,No
Dmk8d4D4fes,00:03:51.998,00:03:59.005,The video clip shows two little girls standing next to each other and smiling. They are dressed in cute outfits and appear to be enjoying each other's company.,7.96875,Yes
gHaodlRCnts,00:03:13.867,00:03:15.767,The video clip shows a cartoon character dressed in a lab coat and glasses. The character is standing in a room and appears to be a doctor.,7.96875,No
0V7MdrBMSu0,00:01:52.200,00:01:55.440,The video clip shows a group of people dressed in hoodies dancing in a dark room. They appear to be having a good time and enjoying themselves. It seems to be a fun and lively atmosphere.,7.96875,Yes
